P_Pa,T_K,rho_kg_m3,u_m_s,M,a_m_s,A_m2,A_over_Astar,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_AR
3.177828949988944922e+06,2.747769565943534417e+03,1.949470572760095832e+00,2.640590407397722629e+03,1.892157398518778066e+00,1.395544794246416359e+03,9.125374435188836342e-02,1.697795323210630203e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.113535747181337792e+06,2.738627295073312325e+03,1.916405461056477799e+00,2.653157143984738923e+03,1.904205992999146391e+00,1.393314144446098453e+03,9.238852751719954515e-02,1.718908205368036235e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.050543311656146310e+06,2.729509201061070144e+03,1.883905476596567485e+00,2.665623106558028212e+03,1.916217422714514118e+00,1.391085935739956767e+03,9.354284315255573246e-02,1.740384493285158651e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.988825326548621524e+06,2.720415214644358912e+03,1.851960908817265494e+00,2.677989811729849407e+03,1.928192546201128232e+00,1.388860161816282925e+03,9.471694524233545409e-02,1.762228912395382041e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.928356007431564387e+06,2.711345266826016086e+03,1.820562214619303454e+00,2.690258736815235807e+03,1.940132199774622368e+00,1.386636816361149386e+03,9.591109372196345018e-02,1.784446298852571777e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.869110091543193907e+06,2.702299288874380636e+03,1.789700015471884065e+00,2.702431321271003981e+03,1.952037198373958837e+00,1.384415893058862366e+03,9.712555448352849785e-02,1.807041599635594409e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.811062827232891228e+06,2.693277212323475396e+03,1.759365094567463705e+00,2.714508968067310889e+03,1.963908336365343565e+00,1.382197385592406818e+03,9.836059938646608825e-02,1.830019872747071119e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.754189963620506227e+06,2.684278968973212613e+03,1.729548394025820945e+00,2.726493044995511809e+03,1.975746388308333490e+00,1.379981287643896394e+03,9.961650627305687622e-02,1.853386287501730179e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.698467740464868490e+06,2.675304490889535373e+03,1.700241012146595621e+00,2.738384885916009807e+03,1.987552109686384183e+00,1.377767592895010694e+03,1.008935589885052442e-01,1.877146124899973012e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.643872878237278201e+06,2.666353710404547655e+03,1.671434200709424500e+00,2.750185791949385930e+03,1.999326237603787249e+00,1.375556295027424540e+03,1.021920474053906874e-01,1.901304778082796076e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.590382568395832554e+06,2.657426560116639394e+03,1.643119362320847099e+00,2.761897032613915599e+03,2.011069491450839575e+00,1.373347387723240217e+03,1.035122674522996888e-01,1.925867752864494964e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.537974463856491726e+06,2.648522972890579240e+03,1.615288047807158289e+00,2.773519846912457979e+03,2.022782573539051665e+00,1.371140864665409708e+03,1.048545211464602667e-01,1.950840668339835160e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.486626669656988699e+06,2.639642881857577777e+03,1.587931953652473638e+00,2.785055444371422254e+03,2.034466169708005534e+00,1.368936719538150101e+03,1.062191166302136336e-01,1.976229257562616803e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.436317733809570782e+06,2.630786220415336629e+03,1.561042919481129276e+00,2.796505006034389226e+03,2.046120949905395836e+00,1.366734946027353772e+03,1.076063682111805114e-01,2.002039368292976018e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.387026638338829856e+06,2.621952922228098487e+03,1.534612925583695997e+00,2.807869685412736544e+03,2.057747568741643551e+00,1.364535537821001299e+03,1.090165964059851000e-01,2.028276963810879074e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.338732790500854142e+06,2.613142921226658018e+03,1.508634090485859280e+00,2.819150609395619540e+03,2.069346666020512426e+00,1.362338488609561409e+03,1.104501279874080810e-01,2.054948123793415515e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.291416014180032536e+06,2.604356151608336404e+03,1.483098668559410305e+00,2.830348879121364462e+03,2.080918867246945858e+00,1.360143792086384337e+03,1.119072960348576479e-01,2.082059045253819463e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.245056541459895205e+06,2.595592547836965423e+03,1.457999047674587434e+00,2.841465570812270926e+03,2.092464784113307275e+00,1.357951441948093134e+03,1.133884399880568522e-01,2.109616043540337049e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.199635004364536610e+06,2.586852044642845158e+03,1.433327746893107379e+00,2.852501736574657116e+03,2.103985014965103595e+00,1.355761431894974066e+03,1.148939057038489420e-01,2.137625553393100564e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.155132426767081954e+06,2.578134577022690337e+03,1.409077414201114209e+00,2.863458405165973545e+03,2.115480145247311317e+00,1.353573755631357699e+03,1.164240455160371196e-01,2.166094130057458766e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.111530216461876407e+06,2.569440080239531198e+03,1.385240824281414707e+00,2.874336582730584723e+03,2.126950747932242258e+00,1.351388406865992692e+03,1.179792182981765636e-01,2.195028450452237934e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.068810157397071831e+06,2.560768489822627089e+03,1.361810876324274444e+00,2.885137253505787157e+03,2.138397383929872664e+00,1.349205379312418472e+03,1.195597895292503515e-01,2.224435314391655094e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.026954402064356953e+06,2.552119741567361871e+03,1.338780591876118642e+00,2.895861380499509778e+03,2.149820602481499421e+00,1.347024666689336300e+03,1.211661313621638508e-01,2.254321645859671097e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.985945464042645879e+06,2.543493771535077485e+03,1.316143112725494335e+00,2.906509906141146985e+03,2.161220941537618678e+00,1.344846262720962841e+03,1.227986226949946275e-01,2.284694494335610226e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.945766210692654829e+06,2.534890516052950261e+03,1.293891698825630820e+00,2.917083752906706195e+03,2.172598928120669459e+00,1.342670161137392824e+03,1.244576492449510907e-01,2.315561036170175946e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.906399855999244377e+06,2.526309911713832662e+03,1.272019726252946681e+00,2.927583823919575025e+03,2.183955078673454953e+00,1.340496355674954430e+03,1.261436036249903025e-01,2.346928576010943512e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.867829953558592359e+06,2.517751895376047742e+03,1.250520685200933180e+00,2.938011003528095443e+03,2.195289899393964461e+00,1.338324840076551027e+03,1.278568854230459628e-01,2.378804548276410191e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.830040389707249124e+06,2.509216404163192692e+03,1.229388178008748556e+00,2.948366157860960811e+03,2.206603886557158667e+00,1.336155608092004513e+03,1.295979012838366362e-01,2.411196518678058176e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.793015376790181268e+06,2.500703375463947850e+03,1.208615917223916814e+00,2.958650135361473531e+03,2.217897526824337717e+00,1.333988653478400693e+03,1.313670649932200951e-01,2.444112185789783176e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.756739446565076010e+06,2.492212746931832044e+03,1.188197723698621866e+00,2.968863767301724693e+03,2.229171297540765817e+00,1.331823970000417603e+03,1.331647975650527282e-01,2.477559382663932386e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.721197443739994662e+06,2.483744456484939292e+03,1.168127524718887811e+00,2.979007868277555190e+03,2.240425667022021283e+00,1.329661551430652480e+03,1.349915273305427876e-01,2.511546078493740008e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.686374519641862949e+06,2.475298442305712342e+03,1.148399352166183496e+00,2.989083236685120937e+03,2.251661094829550347e+00,1.327501391549953951e+03,1.368476900300662769e-01,2.546080380321583903e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.652256126013000961e+06,2.466874642840649813e+03,1.129007340710826757e+00,2.999090655180015347e+03,2.262878032036034881e+00,1.325343484147738081e+03,1.387337289074273283e-01,2.581170534792716520e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.618828008933183039e+06,2.458472996800022429e+03,1.109945726036664082e+00,3.009030891119626176e+03,2.274076921480936875e+00,1.323187823022305110e+03,1.406500948065481649e-01,2.616824929954205015e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.586076202864662977e+06,2.450093443157569709e+03,1.091208843096475034e+00,3.018904696989520289e+03,2.285258198016699716e+00,1.321034401981153906e+03,1.425972462705745736e-01,2.653052097098808737e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.553987024817665806e+06,2.441735921150172089e+03,1.072791124397562079e+00,3.028712810814560726e+03,2.296422288746045037e+00,1.318883214841282779e+03,1.445756496433865668e-01,2.689860712653604935e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.522547068633951014e+06,2.433400370277537604e+03,1.054687098317021343e+00,3.038455956555361354e+03,2.307569613250670226e+00,1.316734255429500308e+03,1.465857791735072913e-01,2.727259600113239646e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.491743199386000633e+06,2.425086730301855823e+03,1.036891387446151169e+00,3.048134844490797605e+03,2.318700583811826643e+00,1.314587517582722057e+03,1.486281171204042462e-01,2.765257732017681214e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.461562547889535781e+06,2.416794941247432689e+03,1.019398706963524193e+00,3.057750171587141267e+03,2.329815605623093422e+00,1.312442995148264799e+03,1.507031538631768419e-01,2.803864231974377397e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.431992505327055231e+06,2.408524943400308985e+03,1.002203863036212894e+00,3.067302621854368226e+03,2.340915076995671473e+00,1.310300681984133234e+03,1.528113880116324375e-01,2.843088376724847599e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.403020717980132205e+06,2.400276677307913360e+03,9.853017512486444973e-01,3.076792866690169831e+03,2.351999389556482356e+00,1.308160571959315803e+03,1.549533265197575449e-01,2.882939598255839009e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.374635082068332704e+06,2.392050083778637145e+03,9.686873550587026260e-01,3.086221565212259975e+03,2.363068928439485461e+00,1.306022658954060716e+03,1.571294848015694634e-01,2.923427485954771310e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.346823738692478975e+06,2.383845103881429623e+03,9.523557442804757578e-01,3.095589364579398534e+03,2.374124072470410240e+00,1.303886936860154492e+03,1.593403868493757647e-01,2.964561788809979781e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.319575068880292587e+06,2.375661678945396034e+03,9.363020735933011984e-01,3.104896900301579080e+03,2.385165194345168604e+00,1.301753399581200938e+03,1.615865653544322766e-01,3.006352417655581366e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.292877688732226845e+06,2.367499750559355562e+03,9.205215810765814410e-01,3.114144796539907929e+03,2.396192660802292984e+00,1.299622041032890138e+03,1.638685618300145252e-01,3.048809447461246602e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.266720444665525109e+06,2.359359260571383857e+03,9.050095867699629038e-01,3.123333666396543322e+03,2.407206832789599460e+00,1.297492855143260840e+03,1.661869267369091019e-01,3.091943119666992423e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.241092408754498931e+06,2.351240151088399671e+03,8.897614912583992064e-01,3.132464112195033977e+03,2.418208065625232717e+00,1.295365835852974442e+03,1.685422196113466331e-01,3.135763844563401737e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.215982874165070243e+06,2.343142364475643717e+03,8.747727742817225094e-01,3.141536725751621816e+03,2.429196709153537359e+00,1.293240977115559417e+03,1.709350091953702466e-01,3.180282203717157863e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.191381350681704702e+06,2.335065843356259847e+03,8.600389933682385246e-01,3.150552088637627548e+03,2.440173107895670324e+00,1.291118272897682346e+03,1.733658735696777531e-01,3.225508952442599941e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.167277560324817430e+06,2.327010530610779369e+03,8.455557824919726073e-01,3.159510772433488000e+03,2.451137601195434890e+00,1.288997717179392566e+03,1.758354002889336853e-01,3.271455022319234907e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.143661433056861861e+06,2.318976369376602179e+03,8.313188507531497073e-01,3.168413338974675298e+03,2.462090523360406458e+00,1.286879303954363877e+03,1.783441865195748710e-01,3.318131523755635026e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.120523102575288154e+06,2.310963303047541103e+03,8.173239810814671991e-01,3.177260340589748466e+03,2.473032203798444684e+00,1.284763027230153739e+03,1.808928391801397084e-01,3.365549748600298763e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.097852902190607274e+06,2.302971275273272113e+03,8.035670289618195294e-01,3.186052320330995826e+03,2.483962967149981438e+00,1.282648881028435426e+03,1.834819750841217290e-01,3.413721172799468739e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.075641360787883401e+06,2.295000229958809541e+03,7.900439211820740049e-01,3.194789812197839638e+03,2.494883133416089915e+00,1.280536859385237221e+03,1.861122210853758951e-01,3.462657459102446822e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.053879198869877495e+06,2.287050111263959025e+03,7.767506546024679492e-01,3.203473341353314936e+03,2.505793018082566714e+00,1.278426956351172748e+03,1.887842142261090539e-01,3.512370459814989854e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.032557324680300429e+06,2.279120863602805457e+03,7.636832949463132625e-01,3.212103424333849034e+03,2.516692932240101932e+00,1.276319165991682667e+03,1.914986018874667573e-01,3.562872219601007640e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
1.011666830405464745e+06,2.271212431643127729e+03,7.508379756116116965e-01,3.220680569252678197e+03,2.527583182700830822e+00,1.274213482387251588e+03,1.942560419427409590e-01,3.614174978333025923e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
9.911989884527963586e+05,2.263324760305832115e+03,7.382108965032190273e-01,3.229205275997057015e+03,2.538464072111271008e+00,1.272109899633634768e+03,1.970572029132295899e-01,3.666291173991985897e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
9.711452478046389297e+05,2.255457794764411119e+03,7.257983228851956348e-01,3.237678036419490581e+03,2.549335899061798916e+00,1.270008411842085479e+03,1.999027641267759337e-01,3.719233445616904721e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
9.514972304458175786e+05,2.247611480444307745e+03,7.135965842530213044e-01,3.246099334523320977e+03,2.560198958192926089e+00,1.267909013139559420e+03,2.027934158790015984e-01,3.773014636304646174e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
9.322467278634988470e+05,2.239785763022385254e+03,7.016020732252906678e-01,3.254469646642673979e+03,2.571053540298246620e+00,1.265811697668944589e+03,2.057298595972840149e-01,3.827647796260761126e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
9.133856976178447949e+05,2.231980588426279610e+03,6.898112444545916322e-01,3.262789441617204375e+03,2.581899932424472244e+00,1.263716459589260239e+03,2.087128080074827918e-01,3.883146185901462655e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
8.949062599820600590e+05,2.224195902833810578e+03,6.782206135572027561e-01,3.271059180961637594e+03,2.592738417968419196e+00,1.261623293075869697e+03,2.117429853034659970e-01,3.939523279007701273e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
8.768006946504148655e+05,2.216431652672370546e+03,6.668267560612999301e-01,3.279279319030387342e+03,2.603569276771180441e+00,1.259532192320685908e+03,2.148211273194576554e-01,3.996792765931726166e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
8.590614375128613319e+05,2.208687784618286969e+03,6.556263063733466234e-01,3.287450303177417936e+03,2.614392785209573411e+00,1.257443151532370621e+03,2.179479817052397406e-01,4.054968556856755058e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
8.416810774949328043e+05,2.200964245596207093e+03,6.446159567623658271e-01,3.295572573911487780e+03,2.625209216284917435e+00,1.255356164936537652e+03,2.211243081042408853e-01,4.114064785110351785e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
8.246523534615339013e+05,2.193260982778442667e+03,6.337924563617508555e-01,3.303646565046972682e+03,2.636018839709300732e+00,1.253271226775942750e+03,2.243508783345533331e-01,4.174095810532288731e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
8.079681511834164849e+05,2.185577943584339209e+03,6.231526101883548829e-01,3.311672703850384551e+03,2.646821921989347626e+00,1.251188331310682315e+03,2.276284765729018611e-01,4.235076222897322218e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
