P_Pa,T_K,rho_kg_m3,u_m_s,M,a_m_s,A_m2,A_over_Astar,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_AR
2.731186007739251014e+06,2.934091856759010625e+03,1.548526158640602279e+00,2.832023826404633382e+03,1.983007168698711631e+00,1.428146035529999153e+03,1.034928950319261715e-01,1.925507324862958836e+00,3.613463612328571273e-02,8.974402560473821898e-04,4.035745949738542781e-04,9.401221538960469973e-04,1.520658617791635463e-02,9.464095914752987948e-01,5.084144571218948866e-06,2.965074010524275015e-06,0.000000000000000000e+00
2.676807561438398436e+06,2.926767363509688494e+03,1.521831877641889763e+00,2.844504107521061997e+03,1.994216368975542775e+00,1.426376872526788020e+03,1.048462115362449321e-01,1.950686066274336383e+00,3.612487852679803491e-02,8.851848466126390575e-04,3.910039252870025185e-04,9.118566328774261980e-04,1.492242661407094072e-02,9.467569134660916985e-01,4.876924005532638452e-06,2.859064256676084559e-06,0.000000000000000000e+00
2.623511800613275263e+06,2.919442429354769956e+03,1.495604132659360541e+00,2.856896136948346339e+03,2.005389281185554484e+00,1.424609258537272353e+03,1.062220983482716069e-01,1.976284733061292487e+00,3.611534478480236954e-02,8.729975105111914026e-04,3.787215685830579094e-04,8.841920598825027183e-04,1.464128765098792785e-02,9.471000233173535454e-01,4.676824299660072450e-06,2.756283579935416621e-06,0.000000000000000000e+00
2.571277168784815352e+06,2.912116967151474000e+03,1.469834745898740191e+00,2.869201096924497506e+03,2.016526634154756525e+00,1.422843144408626358e+03,1.076208671205355211e-01,2.002309123585423567e+00,3.610603354519172775e-02,8.608790423355980759e-04,3.667241067516791323e-04,8.571233591356607713e-04,1.436317831821051251e-02,9.474389213235870910e-01,4.483652672984379554e-06,2.656652114895027582e-06,0.000000000000000000e+00
2.520082538667655550e+06,2.904790892650980823e+03,1.444515681685232256e+00,2.881420141012777549e+03,2.027629135938083582e+00,1.421078485183478733e+03,1.090428355185316250e-01,2.028765148080829750e+00,3.609694340373403171e-02,8.488302398763074730e-04,3.550080874511347398e-04,8.306453085611740887e-04,1.408810719653665749e-02,9.477736084524125415e-01,4.297219925831781571e-06,2.560091502206378882e-06,0.000000000000000000e+00
2.469907203624803107e+06,2.897464124562796769e+03,1.419639044018034646e+00,2.893554395065132667e+03,2.038697485586849378e+00,1.419315232162661005e+03,1.104883272588177701e-01,2.055658829362924322e+00,3.608807290417420655e-02,8.368519037008530833e-04,3.435700252435572094e-04,8.047525424348580397e-04,1.381608240469377191e-02,9.481040863544774044e-01,4.117340408381526925e-06,2.466524867028158459e-06,0.000000000000000000e+00
2.420730869292460848e+06,2.890136584618880534e+03,1.395197074166927065e+00,2.905604958144712782e+03,2.049732364998232192e+00,1.417553339041518484e+03,1.119576721504949302e-01,2.082996303600180177e+00,3.607942053838525398e-02,8.249448367165195103e-04,3.324064027773007582e-04,7.794395541905894042e-04,1.354711158606245261e-02,9.484303573730804571e-01,3.943831989681307709e-06,2.375876797835076645e-06,0.000000000000000000e+00
2.372533645371561404e+06,2.882808197637436024e+03,1.371182148310102100e+00,2.917572903409704395e+03,2.060734448689154785e+00,1.415792755473947409e+03,1.134512061399687854e-01,2.110783821146931416e+00,3.607098474656183357e-02,8.131098437165078024e-04,3.215136720160094593e-04,7.547006993807727718e-04,1.328120189547134060e-02,9.487524245535012835e-01,3.776516026744672908e-06,2.288073325577922392e-06,0.000000000000000000e+00
2.325296037582776975e+06,2.875478891586380541e+03,1.347586775212542998e+00,2.929459278960239772e+03,2.071704392547236484e+00,1.414033435223044762e+03,1.149692713589049176e-01,2.139027747435586324e+00,3.606276391746387339e-02,8.013477309099339193e-04,3.108882555140898623e-04,7.305301987901996474e-04,1.301835998609090009e-02,9.490702916519940802e-01,3.615217333711245317e-06,2.203041903189542237e-06,0.000000000000000000e+00
2.278998939781684428e+06,2.868148597646405960e+03,1.324403593944421198e+00,2.941265108650368802e+03,2.082642847215501636e+00,1.412275327276036251e+03,1.165122161752730201e-01,2.167734563926318359e+00,3.605475638870355576e-02,7.896593054357412163e-04,3.005265477376889882e-04,7.069221417007482680e-04,1.275859199644083404e-02,9.493839631444449534e-01,3.459764151045689356e-06,2.120711385426180376e-06,0.000000000000000000e+00
2.233623626230919268e+06,2.860817250273457375e+03,1.301625371638368556e+00,2.952991392866806564e+03,2.093550448369097872e+00,1.410518382858757604e+03,1.180803952474436397e-01,2.196910869113547271e+00,3.604696044708841779e-02,7.780453748606325475e-04,2.904249164304045002e-04,6.838704893051613266e-04,1.250190353753664538e-02,9.496934442346548488e-01,3.309988114751952171e-06,2.041012009036962260e-06,0.000000000000000000e+00
2.189151744026216213e+06,2.853484787260445501e+03,1.279245001285923111e+00,2.964639109276626641e+03,2.104427824404022651e+00,1.408762550512378311e+03,1.196741695811623790e-01,2.226563379585955182e+00,3.603937432900379545e-02,7.665067466606059797e-04,2.805797040223528241e-04,6.613690782664026664e-04,1.224829968018360804e-02,9.499987408622644347e-01,3.165724225577140008e-06,1.963875373250913901e-06,0.000000000000000000e+00
2.145565305673200171e+06,2.846151149798566621e+03,1.257255499571142243e+00,2.976209213544239901e+03,2.115275589105269027e+00,1.407007781337434835e+03,1.212939065895051183e-01,2.256698931141967623e+00,3.603199622085399151e-02,7.550442276880114196e-04,2.709872290828393808e-04,6.394116244226906312e-04,1.199778494247384988e-02,9.502998597102398914e-01,3.026810818196748005e-06,1.889234420578913750e-06,0.000000000000000000e+00
2.102846681812023744e+06,2.838816282537448842e+03,1.235650004742044228e+00,2.987702640020657327e+03,2.126094352312188906e+00,1.405254022132858154e+03,1.229399801555818711e-01,2.287324479956369672e+00,3.602482425955013529e-02,7.436586236222339453e-04,2.616437878137213113e-04,6.179917266311670465e-04,1.175036327746702830e-02,9.505968082119674589e-01,2.893089530340660786e-06,1.817023417914428667e-06,0.000000000000000000e+00
2.060978594086832600e+06,2.831480133644468424e+03,1.214421774518544161e+00,2.999120302405559414e+03,2.136884710469567850e+00,1.403501221994573825e+03,1.246127706980326710e-01,2.318447103798874753e+00,3.601785653304544893e-02,7.323507384056091116e-04,2.525456555833583403e-04,5.971028707493186401e-04,1.150603806110429665e-02,9.508895945579020070e-01,2.764405271851179505e-06,1.747177937929837710e-06,0.000000000000000000e+00
2.019944108157210518e+06,2.824142654863315329e+03,1.193564184036038256e+00,3.010463094383013868e+03,2.147647249428952687e+00,1.401749330661019485e+03,1.263126652393172511e-01,2.350074003304665204e+00,3.601109108093070860e-02,7.211213736655233512e-04,2.436890884999863690e-04,5.767384337509455679e-04,1.126481208038881271e-02,9.511782277017296616e-01,2.640606193656356182e-06,1.679634840761187581e-06,0.000000000000000000e+00
1.979726626848761924e+06,2.816803801570921223e+03,1.173070723825063499e+00,3.021731890233730610e+03,2.158382552286157274e+00,1.399998293644986234e+03,1.280400574765855615e-01,2.382212503292953976e+00,3.600452589507139450e-02,7.099713281207123460e-04,2.350703250214529591e-04,5.568916879688787019e-04,1.102668752181389274e-02,9.514627173660911152e-01,2.521543656619665468e-06,1.614332255965688239e-06,0.000000000000000000e+00
1.940309883440067759e+06,2.809463532833708996e+03,1.152934997825077801e+00,3.032927545422929143e+03,2.169091189309645618e+00,1.398248059081469819e+03,1.297953478553178219e-01,2.414870054137075339e+00,3.599815892030359260e-02,6.989013969753552933e-04,2.266855876018194582e-04,5.375558054648865193e-04,1.079166596012074916e-02,9.517430740477688111e-01,2.407072200271976516e-06,1.551209564753860632e-06,0.000000000000000000e+00
1.901677935083318502e+06,2.802121811462051483e+03,1.133150721432882424e+00,3.044050897166777759e+03,2.179773726013798374e+00,1.396498572690617038e+03,1.315789436455136185e-01,2.448054233181997219e+00,3.599198805517832972e-02,6.879123712985655116e-04,2.185310843711010603e-04,5.187238625173009763e-04,1.055974834735600235e-02,9.520193090223849630e-01,2.297049511383575818e-06,1.490207382477536457e-06,0.000000000000000000e+00
1.863815156355903251e+06,2.794778604063677903e+03,1.113711719584457027e+00,3.055102764976993967e+03,2.190430717569940011e+00,1.394749781616612609e+03,1.333912590205331983e-01,2.481772746211181158e+00,3.598601115275924800e-02,6.770050373920401482e-04,2.106030108479120218e-04,5.003888442249408708e-04,1.033093500229854966e-02,9.522914343485436861e-01,2.191336392377041862e-06,1.431267541374956132e-06,0.000000000000000000e+00
1.826706232940427493e+06,2.787433881095167180e+03,1.094611924869911768e+00,3.066083951185785736e+03,2.201062714865842374e+00,1.393001630747567106e+03,1.352327151384887516e-01,2.516033428960883889e+00,3.598022602147275817e-02,6.661801761446670437e-04,2.028975516816704586e-04,4.825436492185907161e-04,1.010522560024191586e-02,9.525594628714372236e-01,2.089796729547677718e-06,1.374333073555948304e-06,0.000000000000000000e+00
1.790336155430541374e+06,2.780087616912108842e+03,1.075845375680941407e+00,3.076995241451044421e+03,2.211670258030424829e+00,1.391254067046696036e+03,1.371037402262179627e-01,2.550844248682504478e+00,3.597463042600738958e-02,6.554385623761859250e-04,1.954108824234760062e-04,4.651810944770544930e-04,9.882619163190211817e-03,9.528234082258705273e-01,1.992297461089225995e-06,1.319348194226335388e-06,0.000000000000000000e+00
1.754690213260113727e+06,2.772739789817286692e+03,1.057406214390085974e+00,3.087837405243385092e+03,2.222253880065111709e+00,1.389507037401555635e+03,1.390047696658119891e-01,2.586213305752453007e+00,3.596922208826933143e-02,6.447809641695214202e-04,1.881391713226048207e-04,4.482939202393927160e-04,9.663114050467214167e-03,9.530832848387020828e-01,1.898708544898337732e-06,1.266258285138009656e-06,0.000000000000000000e+00
1.719753988753245212e+06,2.765390382107033929e+03,1.039288685561592818e+00,3.098611196315628149e+03,2.232814117373876694e+00,1.387760482256381692e+03,1.409362460836555975e-01,2.622148835328764971e+00,3.596399868838322245e-02,6.342081421928887942e-04,1.810785811467642732e-04,4.318747950081327906e-04,9.446707949776133109e-03,9.533391079306886562e-01,1.808902926149018273e-06,1.215009878259259904e-06,0.000000000000000000e+00
1.685513351292780135e+06,2.758039380115740641e+03,1.021487134192831991e+00,3.109317353155189721e+03,2.243351488072097499e+00,1.386014349372995639e+03,1.428986194420512057e-01,2.658659209055783013e+00,3.595895786574831998e-02,6.237208490128267561e-04,1.742252710238252015e-04,4.159163206367386839e-04,9.233397868736911360e-03,9.535908935176969914e-01,1.722756504623718666e-06,1.165550639657470673e-06,0.000000000000000000e+00
1.651954451604906935e+06,2.750686774258067089e+03,1.003996003986282304e+00,3.119956599420781913e+03,2.253866509561926357e+00,1.384268582981515465e+03,1.448923471333226631e-01,2.695752936814979073e+00,3.595409722014294984e-02,6.133198283980511928e-04,1.675753983020651519e-04,4.004110374932644462e-04,9.023180126911023793e-03,9.538386584112970024e-01,1.640148101783807946e-06,1.117829353583675773e-06,0.000000000000000000e+00
1.619063716157558607e+06,2.743332559069076069e+03,9.868098356511524338e-01,3.130529644363571151e+03,2.264359694572606330e+00,1.382523126456926548e+03,1.469178940764769292e-01,2.733438668523365145e+00,3.594941431287807659e-02,6.030058146157902870e-04,1.611251204268461480e-04,3.853514296939831172e-04,8.816050348351802887e-03,9.540824202186991565e-01,1.560959427572654050e-06,1.071795906753836692e-06,0.000000000000000000e+00
1.586827841670339229e+06,2.735976733242097907e+03,9.699232652342976158e-01,3.141037183233570886e+03,2.274831545576682323e+00,1.380777925882551699e+03,1.489757328163971717e-01,2.771725195979001910e+00,3.594490666800076450e-02,5.927795317212989192e-04,1.548705968309322908e-04,3.707299303991906138e-04,8.612003454700728478e-03,9.543221973420272786e-01,1.485075046939978809e-06,1.027401272817988674e-06,0.000000000000000000e+00
1.555233789733761456e+06,2.728619299664012487e+03,9.533310224799688148e-01,3.151479897672275911e+03,2.285282569893692717e+00,1.379032921000608212e+03,1.510663436255475500e-01,2.810621454753238879e+00,3.594057177354413601e-02,5.826416928410060913e-04,1.488079908354384231e-04,3.565389271626596295e-04,8.411033658842796343e-03,9.545580089769306609e-01,1.412382346075070768e-06,9.845974970083138286e-07,0.000000000000000000e+00
1.524268781535611954e+06,2.721260265448131122e+03,9.370279292177927655e-01,3.161858456091647440e+03,2.295713257375583183e+00,1.377288058921707488e+03,1.531902146082317340e-01,2.850136526130464532e+00,3.593640708282402896e-02,5.725929994509429280e-04,1.429334715590150435e-04,3.427707673277876265e-04,8.213134459157401743e-03,9.547898751105016180e-01,1.342771498345748295e-06,9.433376809607472563e-07,0.000000000000000000e+00
1.493920292692330899e+06,2.713899641964534112e+03,9.210088977784601783e-01,3.172173514040032842e+03,2.306124102555838551e+00,1.375543280834004690e+03,1.553478418074217271e-01,2.890279639095680864e+00,3.593241001578509342e-02,5.626341406513945100e-04,1.372432158323038526e-04,3.294177634619383974e-04,8.018298634382633322e-03,9.550178165184889378e-01,1.276135429934623386e-06,9.035759677017388216e-07,0.000000000000000000e+00
1.464176048183269566e+06,2.706537444867331033e+03,9.052689294369835604e-01,3.182425714556429284e+03,2.316515589625943505e+00,1.373798531211398995e+03,1.575397293140665123e-01,2.931060172368212591e+00,3.592857796038222140e-02,5.527657924377928859e-04,1.317334101142219140e-04,3.164721988194790976e-04,7.826518239098514615e-03,9.552418547618358735e-01,1.212369785163231518e-06,8.652675267911241576e-07,0.000000000000000000e+00
1.435024017385838320e+06,2.699173694119587253e+03,8.898031128823189473e-01,3.192615688511939425e+03,2.326888200166755905e+00,1.372053753284382765e+03,1.597663893790952638e-01,2.972487656485553131e+00,3.592490827401739056e-02,5.429886169710364339e-04,1.264002524081274219e-04,3.039263328273377287e-04,7.637784599883885514e-03,9.554620121824609624e-01,1.151372891509465249e-06,8.283685396181914253e-07,0.000000000000000000e+00
1.406452409209487727e+06,2.691808414014813934e+03,8.746066227138578064e-01,3.202744054940858405e+03,2.337242413496790849e+00,1.370308888990755122e+03,1.620283425278706835e-01,3.014571775932789688e+00,3.592139828500760801e-02,5.333032618458576589e-04,1.212399541736107245e-04,2.917724065815539445e-04,7.452088312123338401e-03,9.556783118983589453e-01,1.093045724304333443e-06,7.928361848386706398e-07,0.000000000000000000e+00
1.378449667326590512e+06,2.684441633195744089e+03,8.596747179635150227e-01,3.212811421360294389e+03,2.347578698285471610e+00,1.368563884016640714e+03,1.643261176773195831e-01,3.057322371321845811e+00,3.591804529409708957e-02,5.237103593604499653e-04,1.162487422318487932e-04,2.800026483484457929e-04,7.269419237520376685e-03,9.558907777979467335e-01,1.037291871116250246e-06,7.586286239504822379e-07,0.000000000000000000e+00
1.351004465498248581e+06,2.677073384669916322e+03,8.450027406432806254e-01,3.222818384079465886e+03,2.357897527249113612e+00,1.366818679283076790e+03,1.666602522556725752e-01,3.100749441619262470e+00,3.591484657600990671e-02,5.142105257876270581e-04,1.114228606609337345e-04,2.686092790602218733e-04,7.089766502313877942e-03,9.560994345336845113e-01,9.840174958181822227e-07,7.257049869989495516e-07,0.000000000000000000e+00
1.324105702993193408e+06,2.669703705821953463e+03,8.305861143178834283e-01,3.232765528499160155e+03,2.368199365231017595e+00,1.365073218058144448e+03,1.690312923248071808e-01,3.144863146422417266e+00,3.591179938103457314e-02,5.048043606486778872e-04,1.067585726780971740e-04,2.575845177963385132e-04,6.913118496217835265e-03,9.563043075149638694e-01,9.331313023400591147e-07,6.940253584059142000e-07,0.000000000000000000e+00
1.297742500097881071e+06,2.662332638810550179e+03,8.164203431843726211e-01,3.242653428920654278e+03,2.378487591439308435e+00,1.363325770793030642e+03,1.714397926293781682e-01,3.189673806873605244e+00,3.590890093325654203e-02,4.954924465325339766e-04,1.022521627813204964e-04,2.469205879208689718e-04,6.739462882567983856e-03,9.565054228916752832e-01,8.845445008815141994e-07,6.635507645573702328e-07,0.000000000000000000e+00
1.271904193715987960e+06,2.654960229140200681e+03,8.025010086523978181e-01,3.252482650617547733e+03,2.388756021530285434e+00,1.361580094954168544e+03,1.738863170562672533e-01,3.235191914208199293e+00,3.590614844321438071e-02,4.862753464362875233e-04,9.789993759935359033e-05,2.366097200604862097e-04,6.568786560975915095e-03,9.567028075777989082e-01,8.381707608177707097e-07,6.342431537415934880e-07,0.000000000000000000e+00
1.246580333055518102e+06,2.647586527599306919e+03,7.888237712400977264e-01,3.262253747663615286e+03,2.399008999898995853e+00,1.359833892995384304e+03,1.763714382191127195e-01,3.281428122024733440e+00,3.590353909769508634e-02,4.771536055641064180e-04,9.369822901122504613e-05,2.266441606518621683e-04,6.401075717622703443e-03,9.568964891978771758e-01,7.939261872082849269e-07,6.060653906364203552e-07,0.000000000000000000e+00
1.221760675401783548e+06,2.640211589144666505e+03,7.753843669304083530e-01,3.271967264622758648e+03,2.409246940026625428e+00,1.358087130988158151e+03,1.788957379922321289e-01,3.328393256218650009e+00,3.590107006562427705e-02,4.681277492899873550e-04,8.964339525443342632e-05,2.170161756073488634e-04,6.236315800881500095e-03,9.570864961028291429e-01,7.517292756942585240e-07,5.789812377787540458e-07,0.000000000000000000e+00
1.197435181974541862e+06,2.632835473118489972e+03,7.621786064821352014e-01,3.281623736512642154e+03,2.419470209554908990e+00,1.356339798503382553e+03,1.814598075355300932e-01,3.376098315445712927e+00,3.589873849997105015e-02,4.591982826906494436e-04,8.573182280942655959e-05,2.077180558594992287e-04,6.074491528583280016e-03,9.572728573538669128e-01,7.115008761507337347e-07,5.529553428633539358e-07,0.000000000000000000e+00
1.173594013867630856e+06,2.625458243240191678e+03,7.492023741455482444e-01,3.291223689052205373e+03,2.429679264183120413e+00,1.354591833403469309e+03,1.840642474325911992e-01,3.424554473691256984e+00,3.589654153942772180e-02,4.503656898639798946e-04,8.195992813912408859e-05,1.987421225716202685e-04,5.915586891603179763e-03,9.574556027110144862e-01,6.731641546775579149e-07,5.279532251988111381e-07,0.000000000000000000e+00
1.150227528069423279e+06,2.618079967597072482e+03,7.364516263945344310e-01,3.300767638895654272e+03,2.439874597451932470e+00,1.352843151177847403e+03,1.867096678332057502e-01,3.473773082921908451e+00,3.589447631026468355e-02,4.416304332666347939e-04,7.832415939574781220e-05,1.900807322756199659e-04,5.759585158330683859e-03,9.576347626206489494e-01,6.366445553388701630e-07,5.039412622545898574e-07,0.000000000000000000e+00
1.127326273562536342e+06,2.610700718623457760e+03,7.239223906878601289e-01,3.310256093871732901e+03,2.450056571483880230e+00,1.351093738977166367e+03,1.893966885962370672e-01,3.523765675743662840e+00,3.589253992808583843e-02,4.329929530487631084e-04,7.482099808417328444e-05,1.817262819113577303e-04,5.606468879710019108e-03,9.578103682027221399e-01,6.018697616069836069e-07,4.808866762652852921e-07,0.000000000000000000e+00
1.104880987501185387e+06,2.603320573085372416e+03,7.116107642448737947e-01,3.319689553201938452e+03,2.460225623221056424e+00,1.349343540636580656e+03,1.921259394377831942e-01,3.574543968158464313e+00,3.589072949966394532e-02,4.244536664220540799e-04,7.144696069200451110e-05,1.736712137894049868e-04,5.456219895378438059e-03,9.579824512368755318e-01,5.687696576268376304e-07,4.587575209421570932e-07,0.000000000000000000e+00
1.082882591464659432e+06,2.595939612053035489e+03,6.995129128471688773e-01,3.329068507723781750e+03,2.470382173894787314e+00,1.347592507306347443e+03,1.948980600802881491e-01,3.626119862338450961e+00,3.588904212476849709e-02,4.160129670282585227e-04,6.819860027040871024e-05,1.659080204379913986e-04,5.308819340370468133e-03,9.581510441481668749e-01,5.372762892120496053e-07,4.375226682315662674e-07,0.000000000000000000e+00
1.061322187785368646e+06,2.588557920875576656e+03,6.876250696575400001e-01,3.338393440098848259e+03,2.480526656516702122e+00,1.345840582413579796e+03,1.977137004058785175e-01,3.678505449478817635e+00,3.588747489801777379e-02,4.076712243365577604e-04,6.507250797345514551e-05,1.584292493511373372e-04,5.164247652816898043e-03,9.583161799918841206e-01,5.073238246730252953e-07,4.171517951625606570e-07,0.000000000000000000e+00
1.040191055950022885e+06,2.581175589147802384e+03,6.759435340607573561e-01,3.347664825020120588e+03,2.490659482518072121e+00,1.344087719946209063e+03,2.005735206118883507e-01,3.731713012691387110e+00,3.588602491073331069e-02,3.994287830526134313e-04,6.206531454633253944e-05,1.512275076134842399e-04,5.022484582342546383e-03,9.584778924378255516e-01,4.788485154389052519e-07,3.976153707491519071e-07,0.000000000000000000e+00
1.019480649072453147e+06,2.573792710675147191e+03,6.644646705241205042e-01,3.356883129410491165e+03,2.500781071513823228e+00,1.342333868265579440e+03,2.034781913694907463e-01,3.785755029955985673e+00,3.588468925278569255e-02,3.912859625512950224e-04,5.917369176402165947e-05,1.442954664043772913e-04,4.883509199333300153e-03,9.586362157538618201e-01,4.517886565259535076e-07,3.788846429632331813e-07,0.000000000000000000e+00
9.991825904366616160e+05,2.566409383433976473e+03,6.531849074764768392e-01,3.366048812615849329e+03,2.510891823763267805e+00,1.340578985028073248e+03,2.064283939855889871e-01,3.840644177132462200e+00,3.588346501447570169e-02,3.832430563302052198e-04,5.639435381628539522e-05,1.376258653696204150e-04,4.747299904989388947e-03,9.587911847888461736e-01,4.260845468573086622e-07,3.609316257663830842e-07,0.000000000000000000e+00
9.792886701087006368e+05,2.559025709526840274e+03,6.421007362079540481e-01,3.375162326594273054e+03,2.520992160477451449e+00,1.338823015599957216e+03,2.094248205671342677e-01,3.896393331017853345e+00,3.588234928838826554e-02,3.753003314837823870e-04,5.372405863653046179e-05,1.312115168540588749e-04,4.613834442149241516e-03,9.589428349549522501e-01,4.016784494561863949e-07,3.437290861991375928e-07,0.000000000000000000e+00
9.597908416160070337e+05,2.551641795136178644e+03,6.312087097868397390e-01,3.384224116096504531e+03,2.531082497386554220e+00,1.337065907409519014e+03,2.124681741891793763e-01,3.953015572473060235e+00,3.588133917124432248e-02,3.674580282055876909e-04,5.115960917438570850e-05,1.250453099932239407e-04,4.483089906964834830e-03,9.590912022093347478e-01,3.785145515486402442e-07,3.272505315333783304e-07,0.000000000000000000e+00
9.406812186928624287e+05,2.544257750471789677e+03,6.205054419959094014e-01,3.393234618843807311e+03,2.541163228019794218e+00,1.335307618742772092e+03,2.155591690655415948e-01,4.010524189598064559e+00,3.588043176576966725e-02,3.597163593121776096e-04,4.869785460735212795e-05,1.191202146515144835e-04,4.355042761295327934e-03,9.592363230352428660e-01,3.565389245795192989e-07,3.114701964748553444e-07,0.000000000000000000e+00
9.219520720906314673e+05,2.536873689714774173e+03,6.099876062867908288e-01,3.402194265700396045e+03,2.551234751904804199e+00,1.333548103780041401e+03,2.186985307225971231e-01,4.068932680965414939e+00,3.587962418253434760e-02,3.520755097939927522e-04,4.633569149129217364e-05,1.134292852054326090e-04,4.229668845879466961e-03,9.593782344225809666e-01,3.356994841785025083e-07,2.963630304219942177e-07,0.000000000000000000e+00
9.035958264515295159e+05,2.529489730959283406e+03,5.996519347515401055e-01,3.411103480838623909e+03,2.561289887526590370e+00,1.331791257776248585e+03,2.218869961765584098e-01,4.128254758918505907e+00,3.587891354178501802e-02,3.445356363964624177e-04,4.407006484852794511e-05,1.079656641676196653e-04,4.106943394297383858e-03,9.595169738478699362e-01,3.159459501040804899e-07,2.819046847818262340e-07,0.000000000000000000e+00
8.856050572446230799e+05,2.522105996291228621e+03,5.894952171767583460e-01,3.419962681682616221e+03,2.571343975366968682e+00,1.330029243246048736e+03,2.251253141033723593e-01,4.188504352732571157e+00,3.587829697869521911e-02,3.370968674228728957e-04,4.189796923650742776e-05,1.027225857444102338e-04,3.986841050152950018e-03,9.596525792474408512e-01,2.972298065188741786e-07,2.680715005688530132e-07,0.000000000000000000e+00
8.679724877628368558e+05,2.514722610992687805e+03,5.795142998229514397e-01,3.428772280093996869e+03,2.581390055707247999e+00,1.328265859130143554e+03,2.284142450401020763e-01,4.249695612361436226e+00,3.587777163506622458e-02,3.297593013765242123e-04,3.981644945348344341e-05,9.769337854573479859e-05,3.869335868778896702e-03,9.597850890220243070e-01,2.795042601031349727e-07,2.548404945757008877e-07,0.000000000000000000e+00
8.506909861797579797e+05,2.507339704785802041e+03,5.697060847436055120e-01,3.437532680766648355e+03,2.591428562179403539e+00,1.326501039208917064e+03,2.317545615766532785e-01,4.311842912004625106e+00,3.587733467105892055e-02,3.225230084265997112e-04,3.782260190443154752e-05,9.287146981986440814e-05,3.754401359034638917e-03,9.599145419762028508e-01,2.627242035878186961e-07,2.421893491902237421e-07,0.000000000000000000e+00
8.337535626650240738e+05,2.499957410738192266e+03,5.600675286582176282e-01,3.446244282687058785e+03,2.601459772808035087e+00,1.324734796482037154e+03,2.351470485217747874e-01,4.374960853195837274e+00,3.587698326368715662e-02,3.153880287089390311e-04,3.591357503632205972e-05,8.825038746496640600e-05,3.642010479451563733e-03,9.600409773230801358e-01,2.468461729838864732e-07,2.300963980358587815e-07,0.000000000000000000e+00
8.171533665571605088e+05,2.492575865473697831e+03,5.505956420428149700e-01,3.454907478917166827e+03,2.611484107180533254e+00,1.322967070493577921e+03,2.385925031070617319e-01,4.439064268598470697e+00,3.587671460853601030e-02,3.083543724567014898e-04,3.408657020393904985e-05,8.382376305944336356e-05,3.532135661643266266e-03,9.601644346551778675e-01,2.318283086301245999e-07,2.185406141044900644e-07,0.000000000000000000e+00
8.008836835926995846e+05,2.485195209089945365e+03,5.412874882017085776e-01,3.463522656734468910e+03,2.621502094225359514e+00,1.321197745507779928e+03,2.420917351836618381e-01,4.504168225665382330e+00,3.587652592150700204e-02,3.014220197654892417e-04,3.233884235184854603e-05,7.958533443325259372e-05,3.424748828324433378e-03,9.602849539217052088e-01,2.176303155245148046e-07,2.075015973899498233e-07,0.000000000000000000e+00
7.849379331904691644e+05,2.477815585072559315e+03,5.321401823560466537e-01,3.472090197768906364e+03,2.631513949260213980e+00,1.319426864047215076e+03,2.456455674218046836e-01,4.570288030351174591e+00,3.587641444046034411e-02,2.945909203920070310e-04,3.066770062606609805e-05,7.552894805465878449e-05,3.319821411931980857e-03,9.604025754055486308e-01,2.042134238187597843e-07,1.969595625783857385e-07,0.000000000000000000e+00
7.693096657899519196e+05,2.470437140205434389e+03,5.231508907463251479e-01,3.480610478135542508e+03,2.641520137849290073e+00,1.317654341628239308e+03,2.492548355143686389e-01,4.637439230899600418e+00,3.587637742689874648e-02,2.878609935874013991e-04,2.907050891488792400e-05,7.164856122996247619e-05,3.217324373806209649e-03,9.605173396998866187e-01,1.915403495014837673e-07,1.868953267949078615e-07,0.000000000000000000e+00
7.539925602426377591e+05,2.463060024478001196e+03,5.143168297518713183e-01,3.489083868564257955e+03,2.651521012155305002e+00,1.315880150513359467e+03,2.529203883829677646e-01,4.705637621677853488e+00,3.587641216752742584e-02,2.812321279653762175e-04,2.754468631897304056e-05,6.793824411617662654e-05,3.117228223918006198e-03,9.606292876846014295e-01,1.795752553011132944e-07,1.772902974107201749e-07,0.000000000000000000e+00
7.389804212553210091e+05,2.455684390989938038e+03,5.056352650225599543e-01,3.497510734523702922e+03,2.661516935888999846e+00,1.314104256622159937e+03,2.566430883888679015e-01,4.774899247100708344e+00,3.587651597587603741e-02,2.747041814079345364e-04,2.608770755084068420e-05,6.439218154599322085e-05,3.019503041118531961e-03,9.607384605023290280e-01,1.682837118357693253e-07,1.681264599118108013e-07,0.000000000000000000e+00
7.242671768842878519e+05,2.448310395850986424e+03,4.971035106280843330e-01,3.505891436345157672e+03,2.671508281540017737e+00,1.312326621096660574e+03,2.604238115457261360e-01,4.845240405588581822e+00,3.587668619378288348e-02,2.682769810038778129e-04,2.469710326320145738e-05,6.100467466342840959e-05,2.924118493830279043e-03,9.608448995344314181e-01,1.576326590342325188e-07,1.593863658294541507e-07,0.000000000000000000e+00
7.098468760794105474e+05,2.440938198080272286e+03,4.887189282188248440e-01,3.514226329338919186e+03,2.681495367342798364e+00,1.310547231271671990e+03,2.642634477374727342e-01,4.916677653621272626e+00,3.587692019291993661e-02,2.619503230278586912e-04,2.337046030779390727e-05,5.777014237336908665e-05,2.831043861226443994e-03,9.609486463766560016e-01,1.475903678625329302e-07,1.510531207394364774e-07,0.000000000000000000e+00
